mode,ox/red,error,control changes,Ns changes,counter inc.,Ns,I Range,time/s,control/V/mA,Ecell/V,I/mA,dq/mA.h,(Q-Qo)/mA.h,|Energy|/W.h,Q charge/discharge/mA.h,half cycle,Energy charge/W.h,Energy discharge/W.h,Capacitance charge/µF,Capacitance discharge/µF,step time/s,x,Q discharge/mA.h,Q charge/mA.h,Capacity/mA.h,Efficiency/%,control/V,control/mA,cycle number,P/W,R/Ohm
1,1,0,0,0,0,1,112,2.20E+03,2.00E+03,3.95E+00,2.01E+03,1.67E+01,1.22E+03,4.12E+00,1.22E+03,0,4.12E+00,0.00E+00,3.43E+09,0.00E+00,2.20E+03,6.44E-01,0.00E+00,1.22E+03,1.22E+03,0.00E+00,0.00E+00,2.00E+03,0.00E+00,7.92E+00,1.97E+00
1,1,0,0,0,0,1,112,2.23E+03,2.00E+03,3.97E+00,2.01E+03,1.67E+01,1.24E+03,4.18E+00,1.24E+03,0,4.18E+00,0.00E+00,3.41E+09,0.00E+00,2.23E+03,6.40E-01,0.00E+00,1.24E+03,1.24E+03,0.00E+00,0.00E+00,2.00E+03,0.00E+00,7.96E+00,1.98E+00
1,1,0,0,0,0,1,112,2.26E+03,2.00E+03,3.99E+00,2.01E+03,1.67E+01,1.25E+03,4.25E+00,1.25E+03,0,4.25E+00,0.00E+00,3.40E+09,0.00E+00,2.26E+03,6.35E-01,0.00E+00,1.25E+03,1.25E+03,0.00E+00,0.00E+00,2.00E+03,0.00E+00,8.01E+00,1.99E+00
1,1,0,0,0,0,1,112,2.29E+03,2.00E+03,4.01E+00,2.01E+03,1.67E+01,1.27E+03,4.31E+00,1.27E+03,0,4.31E+00,0.00E+00,3.39E+09,0.00E+00,2.29E+03,6.30E-01,0.00E+00,1.27E+03,1.27E+03,0.00E+00,0.00E+00,2.00E+03,0.00E+00,8.05E+00,2.00E+00
1,1,0,0,0,0,1,112,2.32E+03,2.00E+03,4.04E+00,2.01E+03,1.67E+01,1.29E+03,4.38E+00,1.29E+03,0,4.38E+00,0.00E+00,3.38E+09,0.00E+00,2.32E+03,6.25E-01,0.00E+00,1.29E+03,1.29E+03,0.00E+00,0.00E+00,2.00E+03,0.00E+00,8.09E+00,2.01E+00
1,1,0,0,0,0,1,112,2.35E+03,2.00E+03,4.06E+00,2.01E+03,1.67E+01,1.30E+03,4.45E+00,1.30E+03,0,4.45E+00,0.00E+00,3.37E+09,0.00E+00,2.35E+03,6.20E-01,0.00E+00,1.30E+03,1.30E+03,0.00E+00,0.00E+00,2.00E+03,0.00E+00,8.13E+00,2.02E+00
1,1,0,0,0,0,1,112,2.38E+03,2.00E+03,4.08E+00,2.01E+03,1.67E+01,1.32E+03,4.52E+00,1.32E+03,0,4.52E+00,0.00E+00,3.37E+09,0.00E+00,2.38E+03,6.15E-01,0.00E+00,1.32E+03,1.32E+03,0.00E+00,0.00E+00,2.00E+03,0.00E+00,8.18E+00,2.03E+00
1,1,0,0,0,0,1,112,2.41E+03,2.00E+03,4.09E+00,2.01E+03,1.67E+01,1.34E+03,4.59E+00,1.34E+03,0,4.59E+00,0.00E+00,3.37E+09,0.00E+00,2.41E+03,6.10E-01,0.00E+00,1.34E+03,1.34E+03,0.00E+00,0.00E+00,2.00E+03,0.00E+00,8.21E+00,2.04E+00
1,1,0,0,0,0,1,112,2.42E+03,2.00E+03,4.10E+00,2.00E+03,6.33E+00,1.34E+03,4.61E+00,1.34E+03,0,4.61E+00,0.00E+00,3.37E+09,0.00E+00,2.42E+03,6.09E-01,0.00E+00,1.34E+03,1.34E+03,0.00E+00,0.00E+00,2.00E+03,0.00E+00,8.22E+00,2.05E+00
1,1,0,0,0,0,1,112,2.42E+03,2.00E+03,4.10E+00,2.01E+03,1.11E-03,1.34E+03,4.61E+00,1.34E+03,0,4.61E+00,0.00E+00,3.37E+09,0.00E+00,2.42E+03,6.09E-01,0.00E+00,1.34E+03,1.34E+03,0.00E+00,0.00E+00,2.00E+03,0.00E+00,8.23E+00,2.04E+00
2,1,0,1,1,0,2,112,2.42E+03,4.10E+00,4.10E+00,2.01E+03,6.69E-03,1.34E+03,4.61E+00,1.34E+03,0,4.61E+00,0.00E+00,3.37E+09,0.00E+00,2.42E+03,6.09E-01,0.00E+00,1.34E+03,1.34E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,8.25E+00,2.04E+00
2,1,0,1,0,0,2,112,2.45E+03,4.10E+00,4.10E+00,1.64E+03,1.50E+01,1.36E+03,4.67E+00,1.36E+03,0,4.67E+00,0.00E+00,3.41E+09,0.00E+00,2.45E+03,6.04E-01,0.00E+00,1.36E+03,1.36E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,6.71E+00,2.51E+00
2,1,0,1,0,0,2,112,2.48E+03,4.10E+00,4.10E+00,1.40E+03,1.26E+01,1.37E+03,4.73E+00,1.37E+03,0,4.73E+00,0.00E+00,3.44E+09,0.00E+00,2.48E+03,6.00E-01,0.00E+00,1.37E+03,1.37E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,5.73E+00,2.93E+00
2,1,0,1,0,0,2,112,2.51E+03,4.10E+00,4.10E+00,1.23E+03,1.09E+01,1.38E+03,4.77E+00,1.38E+03,0,4.77E+00,0.00E+00,3.47E+09,0.00E+00,2.51E+03,5.97E-01,0.00E+00,1.38E+03,1.38E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,5.03E+00,3.34E+00
2,1,0,1,0,0,2,112,2.54E+03,4.10E+00,4.10E+00,1.10E+03,9.66E+00,1.39E+03,4.81E+00,1.39E+03,0,4.81E+00,0.00E+00,3.49E+09,0.00E+00,2.54E+03,5.94E-01,0.00E+00,1.39E+03,1.39E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,4.49E+00,3.74E+00
2,1,0,1,0,0,2,112,2.57E+03,4.10E+00,4.10E+00,9.91E+02,8.68E+00,1.40E+03,4.85E+00,1.40E+03,0,4.85E+00,0.00E+00,3.51E+09,0.00E+00,2.57E+03,5.92E-01,0.00E+00,1.40E+03,1.40E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,4.07E+00,4.14E+00
2,1,0,1,0,0,2,112,2.60E+03,4.10E+00,4.10E+00,9.06E+02,7.89E+00,1.41E+03,4.88E+00,1.41E+03,0,4.88E+00,0.00E+00,3.53E+09,0.00E+00,2.60E+03,5.90E-01,0.00E+00,1.41E+03,1.41E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,3.71E+00,4.53E+00
2,1,0,1,0,0,2,112,2.63E+03,4.10E+00,4.10E+00,8.36E+02,7.25E+00,1.42E+03,4.91E+00,1.42E+03,0,4.91E+00,0.00E+00,3.55E+09,0.00E+00,2.63E+03,5.88E-01,0.00E+00,1.42E+03,1.42E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,3.43E+00,4.91E+00
2,1,0,1,0,0,2,112,2.66E+03,4.10E+00,4.10E+00,7.75E+02,6.70E+00,1.42E+03,4.93E+00,1.42E+03,0,4.93E+00,0.00E+00,3.57E+09,0.00E+00,2.66E+03,5.86E-01,0.00E+00,1.42E+03,1.42E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,3.18E+00,5.29E+00
2,1,0,1,0,0,2,112,2.69E+03,4.10E+00,4.10E+00,7.22E+02,6.24E+00,1.43E+03,4.96E+00,1.43E+03,0,4.96E+00,0.00E+00,3.58E+09,0.00E+00,2.69E+03,5.84E-01,0.00E+00,1.43E+03,1.43E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,2.96E+00,5.68E+00
2,1,0,1,0,0,2,112,2.72E+03,4.10E+00,4.10E+00,6.78E+02,5.84E+00,1.43E+03,4.98E+00,1.43E+03,0,4.98E+00,0.00E+00,3.60E+09,0.00E+00,2.72E+03,5.82E-01,0.00E+00,1.43E+03,1.43E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,2.78E+00,6.05E+00
2,1,0,1,0,0,2,112,2.75E+03,4.10E+00,4.10E+00,6.38E+02,5.48E+00,1.44E+03,5.01E+00,1.44E+03,0,5.01E+00,0.00E+00,3.61E+09,0.00E+00,2.75E+03,5.80E-01,0.00E+00,1.44E+03,1.44E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,2.61E+00,6.43E+00
2,1,0,1,0,0,2,112,2.78E+03,4.10E+00,4.10E+00,6.02E+02,5.16E+00,1.44E+03,5.03E+00,1.44E+03,0,5.03E+00,0.00E+00,3.62E+09,0.00E+00,2.78E+03,5.79E-01,0.00E+00,1.44E+03,1.44E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,2.47E+00,6.82E+00
2,1,0,1,0,0,2,112,2.81E+03,4.10E+00,4.10E+00,5.69E+02,4.88E+00,1.45E+03,5.05E+00,1.45E+03,0,5.05E+00,0.00E+00,3.64E+09,0.00E+00,2.81E+03,5.78E-01,0.00E+00,1.45E+03,1.45E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,2.33E+00,7.20E+00
2,1,0,1,0,0,2,112,2.84E+03,4.10E+00,4.10E+00,5.41E+02,4.63E+00,1.45E+03,5.07E+00,1.45E+03,0,5.07E+00,0.00E+00,3.65E+09,0.00E+00,2.84E+03,5.76E-01,0.00E+00,1.45E+03,1.45E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,2.22E+00,7.58E+00
2,1,0,1,0,0,2,112,2.87E+03,4.10E+00,4.10E+00,5.14E+02,4.39E+00,1.46E+03,5.08E+00,1.46E+03,0,5.08E+00,0.00E+00,3.66E+09,0.00E+00,2.87E+03,5.75E-01,0.00E+00,1.46E+03,1.46E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,2.11E+00,7.98E+00
2,1,0,1,0,0,2,112,2.90E+03,4.10E+00,4.10E+00,4.90E+02,4.18E+00,1.46E+03,5.10E+00,1.46E+03,0,5.10E+00,0.00E+00,3.67E+09,0.00E+00,2.90E+03,5.74E-01,0.00E+00,1.46E+03,1.46E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,2.01E+00,8.36E+00
2,1,0,1,0,0,2,112,2.93E+03,4.10E+00,4.10E+00,4.68E+02,3.99E+00,1.47E+03,5.12E+00,1.47E+03,0,5.12E+00,0.00E+00,3.68E+09,0.00E+00,2.93E+03,5.73E-01,0.00E+00,1.47E+03,1.47E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,1.92E+00,8.75E+00
2,1,0,1,0,0,2,112,2.96E+03,4.10E+00,4.10E+00,4.48E+02,3.82E+00,1.47E+03,5.13E+00,1.47E+03,0,5.13E+00,0.00E+00,3.69E+09,0.00E+00,2.96E+03,5.71E-01,0.00E+00,1.47E+03,1.47E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,1.84E+00,9.16E+00
2,1,0,1,0,0,2,112,2.99E+03,4.10E+00,4.10E+00,4.29E+02,3.65E+00,1.47E+03,5.15E+00,1.47E+03,0,5.15E+00,0.00E+00,3.70E+09,0.00E+00,2.99E+03,5.70E-01,0.00E+00,1.47E+03,1.47E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,1.76E+00,9.56E+00
2,1,0,1,0,0,2,112,3.02E+03,4.10E+00,4.10E+00,4.10E+02,3.50E+00,1.48E+03,5.16E+00,1.48E+03,0,5.16E+00,0.00E+00,3.71E+09,0.00E+00,3.02E+03,5.69E-01,0.00E+00,1.48E+03,1.48E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,1.68E+00,1.00E+01
2,1,0,1,0,0,2,112,3.05E+03,4.10E+00,4.10E+00,3.93E+02,3.35E+00,1.48E+03,5.18E+00,1.48E+03,0,5.18E+00,0.00E+00,3.72E+09,0.00E+00,3.05E+03,5.68E-01,0.00E+00,1.48E+03,1.48E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,1.61E+00,1.04E+01
2,1,0,1,0,0,2,112,3.08E+03,4.10E+00,4.10E+00,3.78E+02,3.21E+00,1.48E+03,5.19E+00,1.48E+03,0,5.19E+00,0.00E+00,3.72E+09,0.00E+00,3.08E+03,5.67E-01,0.00E+00,1.48E+03,1.48E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,1.55E+00,1.09E+01
2,1,0,1,0,0,2,112,3.11E+03,4.10E+00,4.10E+00,3.62E+02,3.08E+00,1.49E+03,5.20E+00,1.49E+03,0,5.20E+00,0.00E+00,3.73E+09,0.00E+00,3.11E+03,5.67E-01,0.00E+00,1.49E+03,1.49E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,1.48E+00,1.13E+01
2,1,0,1,0,0,2,112,3.14E+03,4.10E+00,4.10E+00,3.50E+02,2.97E+00,1.49E+03,5.21E+00,1.49E+03,0,5.21E+00,0.00E+00,3.74E+09,0.00E+00,3.14E+03,5.66E-01,0.00E+00,1.49E+03,1.49E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,1.43E+00,1.17E+01
2,1,0,1,0,0,2,112,3.17E+03,4.10E+00,4.10E+00,3.38E+02,2.86E+00,1.49E+03,5.23E+00,1.49E+03,0,5.23E+00,0.00E+00,3.75E+09,0.00E+00,3.17E+03,5.65E-01,0.00E+00,1.49E+03,1.49E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,1.39E+00,1.21E+01
2,1,0,1,0,0,2,112,3.20E+03,4.10E+00,4.10E+00,3.27E+02,2.76E+00,1.50E+03,5.24E+00,1.50E+03,0,5.24E+00,0.00E+00,3.75E+09,0.00E+00,3.20E+03,5.64E-01,0.00E+00,1.50E+03,1.50E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,1.34E+00,1.26E+01
2,1,0,1,0,0,2,112,3.23E+03,4.10E+00,4.10E+00,3.17E+02,2.67E+00,1.50E+03,5.25E+00,1.50E+03,0,5.25E+00,0.00E+00,3.76E+09,0.00E+00,3.23E+03,5.63E-01,0.00E+00,1.50E+03,1.50E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,1.30E+00,1.30E+01
2,1,0,1,0,0,2,112,3.26E+03,4.10E+00,4.10E+00,3.06E+02,2.59E+00,1.50E+03,5.26E+00,1.50E+03,0,5.26E+00,0.00E+00,3.77E+09,0.00E+00,3.26E+03,5.63E-01,0.00E+00,1.50E+03,1.50E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,1.25E+00,1.34E+01
2,1,0,1,0,0,2,112,3.29E+03,4.10E+00,4.10E+00,2.94E+02,2.50E+00,1.50E+03,5.27E+00,1.50E+03,0,5.27E+00,0.00E+00,3.77E+09,0.00E+00,3.29E+03,5.62E-01,0.00E+00,1.50E+03,1.50E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,1.21E+00,1.39E+01
2,1,0,1,0,0,2,112,3.32E+03,4.10E+00,4.10E+00,2.88E+02,2.43E+00,1.51E+03,5.28E+00,1.51E+03,0,5.28E+00,0.00E+00,3.78E+09,0.00E+00,3.32E+03,5.61E-01,0.00E+00,1.51E+03,1.51E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,1.18E+00,1.43E+01
2,1,0,1,0,0,2,112,3.35E+03,4.10E+00,4.10E+00,2.79E+02,2.36E+00,1.51E+03,5.29E+00,1.51E+03,0,5.29E+00,0.00E+00,3.79E+09,0.00E+00,3.35E+03,5.60E-01,0.00E+00,1.51E+03,1.51E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,1.15E+00,1.47E+01
2,1,0,1,0,0,2,112,3.38E+03,4.10E+00,4.10E+00,2.70E+02,2.29E+00,1.51E+03,5.30E+00,1.51E+03,0,5.30E+00,0.00E+00,3.79E+09,0.00E+00,3.38E+03,5.60E-01,0.00E+00,1.51E+03,1.51E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,1.11E+00,1.52E+01
2,1,0,1,0,0,2,112,3.41E+03,4.10E+00,4.10E+00,2.64E+02,2.22E+00,1.51E+03,5.31E+00,1.51E+03,0,5.31E+00,0.00E+00,3.80E+09,0.00E+00,3.41E+03,5.59E-01,0.00E+00,1.51E+03,1.51E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,1.08E+00,1.56E+01
2,1,0,1,0,0,2,112,3.44E+03,4.10E+00,4.10E+00,2.55E+02,2.16E+00,1.52E+03,5.32E+00,1.52E+03,0,5.32E+00,0.00E+00,3.80E+09,0.00E+00,3.44E+03,5.58E-01,0.00E+00,1.52E+03,1.52E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,1.05E+00,1.61E+01
2,1,0,1,0,0,2,112,3.47E+03,4.10E+00,4.10E+00,2.49E+02,2.10E+00,1.52E+03,5.33E+00,1.52E+03,0,5.33E+00,0.00E+00,3.81E+09,0.00E+00,3.47E+03,5.58E-01,0.00E+00,1.52E+03,1.52E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,1.02E+00,1.65E+01
2,1,0,1,0,0,2,112,3.50E+03,4.10E+00,4.10E+00,2.43E+02,2.05E+00,1.52E+03,5.33E+00,1.52E+03,0,5.33E+00,0.00E+00,3.81E+09,0.00E+00,3.50E+03,5.57E-01,0.00E+00,1.52E+03,1.52E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,9.96E-01,1.69E+01
2,1,0,1,0,0,2,112,3.53E+03,4.10E+00,4.10E+00,2.37E+02,2.00E+00,1.52E+03,5.34E+00,1.52E+03,0,5.34E+00,0.00E+00,3.82E+09,0.00E+00,3.53E+03,5.57E-01,0.00E+00,1.52E+03,1.52E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,9.73E-01,1.73E+01
2,1,0,1,0,0,2,112,3.56E+03,4.10E+00,4.10E+00,2.31E+02,1.95E+00,1.52E+03,5.35E+00,1.52E+03,0,5.35E+00,0.00E+00,3.82E+09,0.00E+00,3.56E+03,5.56E-01,0.00E+00,1.52E+03,1.52E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,9.49E-01,1.77E+01
2,1,0,1,0,0,2,112,3.59E+03,4.10E+00,4.10E+00,2.27E+02,1.90E+00,1.53E+03,5.36E+00,1.53E+03,0,5.36E+00,0.00E+00,3.83E+09,0.00E+00,3.59E+03,5.56E-01,0.00E+00,1.53E+03,1.53E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,9.29E-01,1.81E+01
2,1,0,1,0,0,2,112,3.62E+03,4.10E+00,4.10E+00,2.22E+02,1.86E+00,1.53E+03,5.37E+00,1.53E+03,0,5.37E+00,0.00E+00,3.83E+09,0.00E+00,3.62E+03,5.55E-01,0.00E+00,1.53E+03,1.53E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,9.09E-01,1.85E+01
2,1,0,1,0,0,2,112,3.65E+03,4.10E+00,4.10E+00,2.15E+02,1.82E+00,1.53E+03,5.37E+00,1.53E+03,0,5.37E+00,0.00E+00,3.84E+09,0.00E+00,3.65E+03,5.54E-01,0.00E+00,1.53E+03,1.53E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,8.82E-01,1.91E+01
2,1,0,1,0,0,2,112,3.68E+03,4.10E+00,4.10E+00,2.12E+02,1.78E+00,1.53E+03,5.38E+00,1.53E+03,0,5.38E+00,0.00E+00,3.84E+09,0.00E+00,3.68E+03,5.54E-01,0.00E+00,1.53E+03,1.53E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,8.69E-01,1.93E+01
2,1,0,1,0,0,2,112,3.71E+03,4.10E+00,4.10E+00,2.06E+02,1.74E+00,1.53E+03,5.39E+00,1.53E+03,0,5.39E+00,0.00E+00,3.84E+09,0.00E+00,3.71E+03,5.53E-01,0.00E+00,1.53E+03,1.53E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,8.47E-01,1.99E+01
2,1,0,1,0,0,2,112,3.74E+03,4.10E+00,4.10E+00,2.03E+02,1.70E+00,1.53E+03,5.39E+00,1.53E+03,0,5.39E+00,0.00E+00,3.85E+09,0.00E+00,3.74E+03,5.53E-01,0.00E+00,1.53E+03,1.53E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,8.33E-01,2.02E+01
2,1,0,1,0,0,2,112,3.77E+03,4.10E+00,4.10E+00,2.00E+02,1.67E+00,1.54E+03,5.40E+00,1.54E+03,0,5.40E+00,0.00E+00,3.85E+09,0.00E+00,3.77E+03,5.52E-01,0.00E+00,1.54E+03,1.54E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,8.18E-01,2.05E+01
2,1,0,1,0,0,2,112,3.80E+03,4.10E+00,4.10E+00,1.95E+02,1.64E+00,1.54E+03,5.41E+00,1.54E+03,0,5.41E+00,0.00E+00,3.86E+09,0.00E+00,3.80E+03,5.52E-01,0.00E+00,1.54E+03,1.54E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,7.99E-01,2.10E+01
2,1,0,1,0,0,2,112,3.83E+03,4.10E+00,4.10E+00,1.91E+02,1.61E+00,1.54E+03,5.41E+00,1.54E+03,0,5.41E+00,0.00E+00,3.86E+09,0.00E+00,3.83E+03,5.51E-01,0.00E+00,1.54E+03,1.54E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,7.83E-01,2.15E+01
2,1,0,1,0,0,2,112,3.86E+03,4.10E+00,4.10E+00,1.88E+02,1.58E+00,1.54E+03,5.42E+00,1.54E+03,0,5.42E+00,0.00E+00,3.87E+09,0.00E+00,3.86E+03,5.51E-01,0.00E+00,1.54E+03,1.54E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,7.70E-01,2.18E+01
2,1,0,1,0,0,2,112,3.89E+03,4.10E+00,4.10E+00,1.83E+02,1.55E+00,1.54E+03,5.43E+00,1.54E+03,0,5.43E+00,0.00E+00,3.87E+09,0.00E+00,3.89E+03,5.51E-01,0.00E+00,1.54E+03,1.54E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,7.51E-01,2.24E+01
2,1,0,1,0,0,2,112,3.92E+03,4.10E+00,4.10E+00,1.80E+02,1.52E+00,1.54E+03,5.43E+00,1.54E+03,0,5.43E+00,0.00E+00,3.87E+09,0.00E+00,3.92E+03,5.50E-01,0.00E+00,1.54E+03,1.54E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,7.36E-01,2.28E+01
2,1,0,1,0,0,2,112,3.95E+03,4.10E+00,4.10E+00,1.77E+02,1.49E+00,1.55E+03,5.44E+00,1.55E+03,0,5.44E+00,0.00E+00,3.88E+09,0.00E+00,3.95E+03,5.50E-01,0.00E+00,1.55E+03,1.55E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,7.26E-01,2.31E+01
2,1,0,1,0,0,2,112,3.98E+03,4.10E+00,4.10E+00,1.75E+02,1.46E+00,1.55E+03,5.45E+00,1.55E+03,0,5.45E+00,0.00E+00,3.88E+09,0.00E+00,3.98E+03,5.49E-01,0.00E+00,1.55E+03,1.55E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,7.17E-01,2.35E+01
2,1,0,1,0,0,2,112,4.01E+03,4.10E+00,4.10E+00,1.72E+02,1.44E+00,1.55E+03,5.45E+00,1.55E+03,0,5.45E+00,0.00E+00,3.88E+09,0.00E+00,4.01E+03,5.49E-01,0.00E+00,1.55E+03,1.55E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,7.05E-01,2.39E+01
2,1,0,1,0,0,2,112,4.04E+03,4.10E+00,4.10E+00,1.69E+02,1.42E+00,1.55E+03,5.46E+00,1.55E+03,0,5.46E+00,0.00E+00,3.89E+09,0.00E+00,4.04E+03,5.48E-01,0.00E+00,1.55E+03,1.55E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,6.93E-01,2.42E+01
2,1,0,1,0,0,2,112,4.07E+03,4.10E+00,4.10E+00,1.67E+02,1.40E+00,1.55E+03,5.46E+00,1.55E+03,0,5.46E+00,0.00E+00,3.89E+09,0.00E+00,4.07E+03,5.48E-01,0.00E+00,1.55E+03,1.55E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,6.83E-01,2.46E+01
2,1,0,1,0,0,2,112,4.10E+03,4.10E+00,4.10E+00,1.64E+02,1.38E+00,1.55E+03,5.47E+00,1.55E+03,0,5.47E+00,0.00E+00,3.89E+09,0.00E+00,4.10E+03,5.48E-01,0.00E+00,1.55E+03,1.55E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,6.72E-01,2.50E+01
2,1,0,1,0,0,2,112,4.13E+03,4.10E+00,4.10E+00,1.62E+02,1.35E+00,1.55E+03,5.47E+00,1.55E+03,0,5.47E+00,0.00E+00,3.90E+09,0.00E+00,4.13E+03,5.47E-01,0.00E+00,1.55E+03,1.55E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,6.63E-01,2.54E+01
2,1,0,1,0,0,2,112,4.16E+03,4.10E+00,4.10E+00,1.59E+02,1.33E+00,1.56E+03,5.48E+00,1.56E+03,0,5.48E+00,0.00E+00,3.90E+09,0.00E+00,4.16E+03,5.47E-01,0.00E+00,1.56E+03,1.56E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,6.53E-01,2.57E+01
2,1,0,1,0,0,2,112,4.19E+03,4.10E+00,4.10E+00,1.57E+02,1.32E+00,1.56E+03,5.49E+00,1.56E+03,0,5.49E+00,0.00E+00,3.90E+09,0.00E+00,4.19E+03,5.46E-01,0.00E+00,1.56E+03,1.56E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,6.43E-01,2.61E+01
2,1,0,1,0,0,2,112,4.22E+03,4.10E+00,4.10E+00,1.55E+02,1.30E+00,1.56E+03,5.49E+00,1.56E+03,0,5.49E+00,0.00E+00,3.91E+09,0.00E+00,4.22E+03,5.46E-01,0.00E+00,1.56E+03,1.56E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,6.34E-01,2.65E+01
2,1,0,1,0,0,2,112,4.23E+03,4.10E+00,4.10E+00,1.53E+02,4.89E-01,1.56E+03,5.49E+00,1.56E+03,0,5.49E+00,0.00E+00,3.91E+09,0.00E+00,4.23E+03,5.46E-01,0.00E+00,1.56E+03,1.56E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,6.28E-01,2.68E+01
2,1,0,1,0,0,2,112,4.23E+03,4.10E+00,4.10E+00,1.53E+02,8.52E-05,1.56E+03,5.49E+00,1.56E+03,0,5.49E+00,0.00E+00,3.91E+09,0.00E+00,4.23E+03,5.46E-01,0.00E+00,1.56E+03,1.56E+03,0.00E+00,4.10E+00,0.00E+00,0.00E+00,6.29E-01,2.67E+01
1,0,0,0,1,0,3,112,4.23E+03,-4.59E+03,3.91E+00,-4.58E+03,-2.46E-03,1.56E+03,5.49E+00,-2.46E-03,1,5.49E+00,1.28E-05,3.91E+09,0.00E+00,0.00E+00,5.46E-01,2.46E-03,0.00E+00,2.46E-03,0.00E+00,0.00E+00,-4.59E+03,0.00E+00,-1.79E+01,8.54E-01
1,0,0,0,0,0,3,112,4.29E+03,-4.59E+03,3.71E+00,-4.59E+03,-3.82E+01,1.48E+03,5.78E+00,-7.65E+01,1,5.49E+00,2.90E-01,3.91E+09,1.33E+09,6.00E+01,5.68E-01,7.65E+01,0.00E+00,7.65E+01,0.00E+00,0.00E+00,-4.59E+03,0.00E+00,-1.70E+01,8.08E-01
1,0,0,0,0,0,3,112,4.32E+03,-4.59E+03,3.65E+00,-4.59E+03,-3.82E+01,1.44E+03,5.92E+00,-1.15E+02,1,5.49E+00,4.30E-01,3.91E+09,1.55E+09,9.00E+01,5.79E-01,1.15E+02,0.00E+00,1.15E+02,0.00E+00,0.00E+00,-4.59E+03,0.00E+00,-1.67E+01,7.95E-01
