mode,ox/red,error,control changes,Ns changes,counter inc.,Ns,I Range,time/s,control/V/mA,Ecell/V,I/mA,dq/mA.h,(Q-Qo)/mA.h,|Energy|/W.h,freq/Hz,|Z|/Ohm,Phase(Z)/deg,Q charge/discharge/mA.h,half cycle,Energy charge/W.h,Energy discharge/W.h,Capacitance charge/µF,Capacitance discharge/µF,step time/s,z cycle,Re(Z)/Ohm,Im(Z)/Ohm,Re(Y)/Ohm-1,Im(Y)/Ohm-1,|Y|/Ohm-1,Phase(Y)/deg,x,Q discharge/mA.h,Q charge/mA.h,Capacity/mA.h,Efficiency/%,control/V,control/mA,cycle number,P/W,R/Ohm
1,1,0,1,0,0,3,112,1.06E+03,8.00E+03,3.82E+00,8.00E+03,6.67E+01,2.68E+02,1.24E+00,0.00E+00,0.00E+00,0.00E+00,2.68E+02,0,1.16E+00,7.33E-02,3.20E+09,0.00E+00,1.06E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.33E-01,0.00E+00,2.68E+02,2.68E+02,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.06E+01,4.78E-01
1,1,0,1,0,0,3,112,1.09E+03,8.00E+03,3.83E+00,8.00E+03,6.67E+01,3.35E+02,1.49E+00,0.00E+00,0.00E+00,0.00E+00,3.35E+02,0,1.42E+00,7.33E-02,3.87E+09,0.00E+00,1.09E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.16E-01,0.00E+00,3.35E+02,3.35E+02,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.07E+01,4.79E-01
1,1,0,1,0,0,3,112,1.12E+03,8.00E+03,3.84E+00,8.00E+03,6.67E+01,4.01E+02,1.75E+00,0.00E+00,0.00E+00,0.00E+00,4.01E+02,0,1.67E+00,7.33E-02,4.50E+09,0.00E+00,1.12E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.00E-01,0.00E+00,4.01E+02,4.01E+02,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.07E+01,4.80E-01
1,1,0,1,0,0,3,112,1.15E+03,8.00E+03,3.85E+00,8.00E+03,6.67E+01,4.68E+02,2.00E+00,0.00E+00,0.00E+00,0.00E+00,4.68E+02,0,1.93E+00,7.33E-02,5.09E+09,0.00E+00,1.15E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.83E-01,0.00E+00,4.68E+02,4.68E+02,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.08E+01,4.81E-01
1,1,0,1,0,0,3,112,1.18E+03,8.00E+03,3.86E+00,8.00E+03,6.67E+01,5.35E+02,2.26E+00,0.00E+00,0.00E+00,0.00E+00,5.35E+02,0,2.19E+00,7.33E-02,5.65E+09,0.00E+00,1.18E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.66E-01,0.00E+00,5.35E+02,5.35E+02,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.09E+01,4.83E-01
1,1,0,1,0,0,3,112,1.21E+03,8.00E+03,3.87E+00,8.00E+03,6.67E+01,6.02E+02,2.52E+00,0.00E+00,0.00E+00,0.00E+00,6.02E+02,0,2.45E+00,7.33E-02,6.17E+09,0.00E+00,1.21E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.50E-01,0.00E+00,6.02E+02,6.02E+02,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.10E+01,4.84E-01
1,1,0,1,0,0,3,112,1.24E+03,8.00E+03,3.88E+00,8.00E+03,6.67E+01,6.68E+02,2.78E+00,0.00E+00,0.00E+00,0.00E+00,6.68E+02,0,2.70E+00,7.33E-02,6.64E+09,0.00E+00,1.24E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.33E-01,0.00E+00,6.68E+02,6.68E+02,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.11E+01,4.85E-01
1,1,0,1,0,0,3,112,1.27E+03,8.00E+03,3.90E+00,8.00E+03,6.67E+01,7.35E+02,3.04E+00,0.00E+00,0.00E+00,0.00E+00,7.35E+02,0,2.96E+00,7.33E-02,7.07E+09,0.00E+00,1.27E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.16E-01,0.00E+00,7.35E+02,7.35E+02,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.12E+01,4.87E-01
1,1,0,1,0,0,3,112,1.30E+03,8.00E+03,3.91E+00,8.00E+03,6.67E+01,8.02E+02,3.30E+00,0.00E+00,0.00E+00,0.00E+00,8.02E+02,0,3.22E+00,7.33E-02,7.45E+09,0.00E+00,1.30E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.00E-01,0.00E+00,8.02E+02,8.02E+02,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.13E+01,4.88E-01
1,1,0,1,0,0,3,112,1.33E+03,8.00E+03,3.92E+00,8.00E+03,6.67E+01,8.68E+02,3.56E+00,0.00E+00,0.00E+00,0.00E+00,8.68E+02,0,3.49E+00,7.33E-02,7.79E+09,0.00E+00,1.33E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.83E-01,0.00E+00,8.68E+02,8.68E+02,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.14E+01,4.90E-01
1,1,0,1,0,0,3,112,1.36E+03,8.00E+03,3.94E+00,8.00E+03,6.67E+01,9.35E+02,3.82E+00,0.00E+00,0.00E+00,0.00E+00,9.35E+02,0,3.75E+00,7.33E-02,8.10E+09,0.00E+00,1.36E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.66E-01,0.00E+00,9.35E+02,9.35E+02,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.15E+01,4.92E-01
1,1,0,1,0,0,3,112,1.39E+03,8.00E+03,3.95E+00,8.00E+03,6.67E+01,1.00E+03,4.08E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+03,0,4.01E+00,7.33E-02,8.37E+09,0.00E+00,1.39E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E-01,0.00E+00,1.00E+03,1.00E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.16E+01,4.94E-01
1,1,0,1,0,0,3,112,1.42E+03,8.00E+03,3.97E+00,8.00E+03,6.67E+01,1.07E+03,4.35E+00,0.00E+00,0.00E+00,0.00E+00,1.07E+03,0,4.27E+00,7.33E-02,8.62E+09,0.00E+00,1.42E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.33E-01,0.00E+00,1.07E+03,1.07E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.17E+01,4.96E-01
1,1,0,1,0,0,3,112,1.45E+03,8.00E+03,3.98E+00,8.00E+03,6.67E+01,1.13E+03,4.61E+00,0.00E+00,0.00E+00,0.00E+00,1.13E+03,0,4.54E+00,7.33E-02,8.85E+09,0.00E+00,1.45E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.16E-01,0.00E+00,1.13E+03,1.13E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.19E+01,4.98E-01
1,1,0,1,0,0,3,112,1.48E+03,8.00E+03,4.00E+00,8.00E+03,6.67E+01,1.20E+03,4.88E+00,0.00E+00,0.00E+00,0.00E+00,1.20E+03,0,4.81E+00,7.33E-02,9.07E+09,0.00E+00,1.48E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.00E-01,0.00E+00,1.20E+03,1.20E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.20E+01,5.00E-01
1,1,0,1,0,0,3,112,1.51E+03,8.00E+03,4.01E+00,8.00E+03,6.67E+01,1.27E+03,5.15E+00,0.00E+00,0.00E+00,0.00E+00,1.27E+03,0,5.07E+00,7.33E-02,9.29E+09,0.00E+00,1.51E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.83E-01,0.00E+00,1.27E+03,1.27E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.21E+01,5.02E-01
1,1,0,1,0,0,3,112,1.54E+03,8.00E+03,4.03E+00,8.00E+03,6.67E+01,1.33E+03,5.41E+00,0.00E+00,0.00E+00,0.00E+00,1.33E+03,0,5.34E+00,7.33E-02,9.50E+09,0.00E+00,1.54E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.66E-01,0.00E+00,1.33E+03,1.33E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.22E+01,5.03E-01
1,1,0,1,0,0,3,112,1.57E+03,8.00E+03,4.04E+00,8.00E+03,6.67E+01,1.40E+03,5.68E+00,0.00E+00,0.00E+00,0.00E+00,1.40E+03,0,5.61E+00,7.33E-02,9.70E+09,0.00E+00,1.57E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.50E-01,0.00E+00,1.40E+03,1.40E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.23E+01,5.05E-01
1,1,0,1,0,0,3,112,1.60E+03,8.00E+03,4.06E+00,8.00E+03,6.67E+01,1.47E+03,5.95E+00,0.00E+00,0.00E+00,0.00E+00,1.47E+03,0,5.88E+00,7.33E-02,9.90E+09,0.00E+00,1.60E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.33E-01,0.00E+00,1.47E+03,1.47E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.24E+01,5.07E-01
1,1,0,1,0,0,3,112,1.63E+03,8.00E+03,4.07E+00,8.00E+03,6.67E+01,1.53E+03,6.22E+00,0.00E+00,0.00E+00,0.00E+00,1.53E+03,0,6.15E+00,7.33E-02,1.01E+10,0.00E+00,1.63E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.16E-01,0.00E+00,1.53E+03,1.53E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.26E+01,5.08E-01
1,1,0,1,0,0,3,112,1.66E+03,8.00E+03,4.08E+00,8.00E+03,6.67E+01,1.60E+03,6.50E+00,0.00E+00,0.00E+00,0.00E+00,1.60E+03,0,6.42E+00,7.33E-02,1.03E+10,0.00E+00,1.66E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.00E-01,0.00E+00,1.60E+03,1.60E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.27E+01,5.10E-01
1,1,0,1,0,0,3,112,1.69E+03,8.00E+03,4.09E+00,8.00E+03,6.67E+01,1.67E+03,6.77E+00,0.00E+00,0.00E+00,0.00E+00,1.67E+03,0,6.69E+00,7.33E-02,1.05E+10,0.00E+00,1.69E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.83E-01,0.00E+00,1.67E+03,1.67E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.28E+01,5.12E-01
1,1,0,1,0,0,3,112,1.72E+03,8.00E+03,4.11E+00,8.00E+03,6.67E+01,1.74E+03,7.04E+00,0.00E+00,0.00E+00,0.00E+00,1.74E+03,0,6.97E+00,7.33E-02,1.07E+10,0.00E+00,1.72E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.66E-01,0.00E+00,1.74E+03,1.74E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.29E+01,5.13E-01
1,1,0,1,0,0,3,112,1.75E+03,8.00E+03,4.12E+00,8.00E+03,6.67E+01,1.80E+03,7.32E+00,0.00E+00,0.00E+00,0.00E+00,1.80E+03,0,7.24E+00,7.33E-02,1.08E+10,0.00E+00,1.75E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.50E-01,0.00E+00,1.80E+03,1.80E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.30E+01,5.15E-01
1,1,0,1,0,0,3,112,1.78E+03,8.00E+03,4.14E+00,8.00E+03,6.67E+01,1.87E+03,7.59E+00,0.00E+00,0.00E+00,0.00E+00,1.87E+03,0,7.52E+00,7.33E-02,1.09E+10,0.00E+00,1.78E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.33E-01,0.00E+00,1.87E+03,1.87E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.31E+01,5.17E-01
1,1,0,1,0,0,3,112,1.81E+03,8.00E+03,4.15E+00,8.00E+03,6.67E+01,1.94E+03,7.87E+00,0.00E+00,0.00E+00,0.00E+00,1.94E+03,0,7.79E+00,7.33E-02,1.10E+10,0.00E+00,1.81E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.16E-01,0.00E+00,1.94E+03,1.94E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.32E+01,5.19E-01
1,1,0,1,0,0,3,112,1.84E+03,8.00E+03,4.17E+00,8.00E+03,6.67E+01,2.00E+03,8.14E+00,0.00E+00,0.00E+00,0.00E+00,2.00E+03,0,8.07E+00,7.33E-02,1.11E+10,0.00E+00,1.84E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.00E-01,0.00E+00,2.00E+03,2.00E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.34E+01,5.21E-01
1,1,0,1,0,0,3,112,1.87E+03,8.00E+03,4.19E+00,8.00E+03,6.67E+01,2.07E+03,8.42E+00,0.00E+00,0.00E+00,0.00E+00,2.07E+03,0,8.35E+00,7.33E-02,1.11E+10,0.00E+00,1.87E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.83E-01,0.00E+00,2.07E+03,2.07E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.35E+01,5.24E-01
1,1,0,1,0,0,3,112,1.88E+03,8.00E+03,4.20E+00,8.00E+03,2.38E+01,2.09E+03,8.52E+00,0.00E+00,0.00E+00,0.00E+00,2.09E+03,0,8.45E+00,7.33E-02,1.11E+10,0.00E+00,1.88E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.77E-01,0.00E+00,2.09E+03,2.09E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.36E+01,5.25E-01
1,1,0,1,0,0,3,112,1.88E+03,8.00E+03,4.20E+00,8.00E+03,4.45E-03,2.09E+03,8.52E+00,0.00E+00,0.00E+00,0.00E+00,2.09E+03,0,8.45E+00,7.33E-02,1.11E+10,0.00E+00,1.88E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.77E-01,0.00E+00,2.09E+03,2.09E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.36E+01,5.25E-01
2,1,0,0,1,0,4,112,1.88E+03,4.20E+00,4.20E+00,8.03E+03,4.00E-02,2.09E+03,8.52E+00,0.00E+00,0.00E+00,0.00E+00,2.09E+03,0,8.45E+00,7.33E-02,1.11E+10,0.00E+00,1.88E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.77E-01,0.00E+00,2.09E+03,2.09E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,3.37E+01,5.23E-01
2,1,0,0,0,0,4,112,1.91E+03,4.20E+00,4.20E+00,7.01E+03,6.23E+01,2.15E+03,8.79E+00,0.00E+00,0.00E+00,0.00E+00,2.15E+03,0,8.71E+00,7.33E-02,1.14E+10,0.00E+00,1.91E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.61E-01,0.00E+00,2.15E+03,2.15E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,2.94E+01,6.00E-01
2,1,0,0,0,0,4,112,1.94E+03,4.20E+00,4.20E+00,6.25E+03,5.51E+01,2.21E+03,9.02E+00,0.00E+00,0.00E+00,0.00E+00,2.21E+03,0,8.94E+00,7.33E-02,1.17E+10,0.00E+00,1.94E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.48E-01,0.00E+00,2.21E+03,2.21E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,2.63E+01,6.72E-01
2,1,0,0,0,0,4,112,1.97E+03,4.20E+00,4.20E+00,5.65E+03,4.95E+01,2.26E+03,9.23E+00,0.00E+00,0.00E+00,0.00E+00,2.26E+03,0,9.15E+00,7.33E-02,1.20E+10,0.00E+00,1.97E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.35E-01,0.00E+00,2.26E+03,2.26E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,2.38E+01,7.43E-01
2,1,0,0,0,0,4,112,2.00E+03,4.20E+00,4.20E+00,5.18E+03,4.51E+01,2.30E+03,9.41E+00,0.00E+00,0.00E+00,0.00E+00,2.30E+03,0,9.34E+00,7.33E-02,1.22E+10,0.00E+00,2.00E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.24E-01,0.00E+00,2.30E+03,2.30E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,2.18E+01,8.11E-01
2,1,0,0,0,0,4,112,2.03E+03,4.20E+00,4.20E+00,4.81E+03,4.16E+01,2.35E+03,9.59E+00,0.00E+00,0.00E+00,0.00E+00,2.35E+03,0,9.52E+00,7.33E-02,1.24E+10,0.00E+00,2.03E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.14E-01,0.00E+00,2.35E+03,2.35E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,2.02E+01,8.73E-01
2,1,0,0,0,0,4,112,2.06E+03,4.20E+00,4.20E+00,4.52E+03,3.89E+01,2.38E+03,9.75E+00,0.00E+00,0.00E+00,0.00E+00,2.38E+03,0,9.68E+00,7.33E-02,1.26E+10,0.00E+00,2.06E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.04E-01,0.00E+00,2.38E+03,2.38E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,1.90E+01,9.28E-01
2,1,0,0,0,0,4,112,2.09E+03,4.20E+00,4.20E+00,4.30E+03,3.68E+01,2.42E+03,9.91E+00,0.00E+00,0.00E+00,0.00E+00,2.42E+03,0,9.83E+00,7.33E-02,1.28E+10,0.00E+00,2.09E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.95E-01,0.00E+00,2.42E+03,2.42E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,1.81E+01,9.76E-01
2,1,0,0,0,0,4,112,2.12E+03,4.20E+00,4.20E+00,4.12E+03,3.51E+01,2.46E+03,1.01E+01,0.00E+00,0.00E+00,0.00E+00,2.46E+03,0,9.98E+00,7.33E-02,1.30E+10,0.00E+00,2.12E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.86E-01,0.00E+00,2.46E+03,2.46E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,1.73E+01,1.02E+00
2,1,0,0,0,0,4,112,2.15E+03,4.20E+00,4.20E+00,3.95E+03,3.36E+01,2.49E+03,1.02E+01,0.00E+00,0.00E+00,0.00E+00,2.49E+03,0,1.01E+01,7.33E-02,1.32E+10,0.00E+00,2.15E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.77E-01,0.00E+00,2.49E+03,2.49E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,1.66E+01,1.06E+00
2,1,0,0,0,0,4,112,2.18E+03,4.20E+00,4.20E+00,3.81E+03,3.23E+01,2.52E+03,1.03E+01,0.00E+00,0.00E+00,0.00E+00,2.52E+03,0,1.03E+01,7.33E-02,1.34E+10,0.00E+00,2.18E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.69E-01,0.00E+00,2.52E+03,2.52E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,1.60E+01,1.10E+00
2,1,0,0,0,0,4,112,2.21E+03,4.20E+00,4.20E+00,3.66E+03,3.11E+01,2.55E+03,1.05E+01,0.00E+00,0.00E+00,0.00E+00,2.55E+03,0,1.04E+01,7.33E-02,1.35E+10,0.00E+00,2.21E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.62E-01,0.00E+00,2.55E+03,2.55E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,1.54E+01,1.15E+00
2,1,0,0,0,0,4,112,2.24E+03,4.20E+00,4.20E+00,3.52E+03,3.00E+01,2.58E+03,1.06E+01,0.00E+00,0.00E+00,0.00E+00,2.58E+03,0,1.05E+01,7.33E-02,1.37E+10,0.00E+00,2.24E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.54E-01,0.00E+00,2.58E+03,2.58E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,1.48E+01,1.19E+00
2,1,0,0,0,0,4,112,2.27E+03,4.20E+00,4.20E+00,3.38E+03,2.88E+01,2.61E+03,1.07E+01,0.00E+00,0.00E+00,0.00E+00,2.61E+03,0,1.06E+01,7.33E-02,1.38E+10,0.00E+00,2.27E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.47E-01,0.00E+00,2.61E+03,2.61E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,1.42E+01,1.24E+00
2,1,0,0,0,0,4,112,2.30E+03,4.20E+00,4.20E+00,3.25E+03,2.76E+01,2.64E+03,1.08E+01,0.00E+00,0.00E+00,0.00E+00,2.64E+03,0,1.08E+01,7.33E-02,1.40E+10,0.00E+00,2.30E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.40E-01,0.00E+00,2.64E+03,2.64E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,1.36E+01,1.29E+00
2,1,0,0,0,0,4,112,2.33E+03,4.20E+00,4.20E+00,3.10E+03,2.65E+01,2.67E+03,1.09E+01,0.00E+00,0.00E+00,0.00E+00,2.67E+03,0,1.09E+01,7.33E-02,1.41E+10,0.00E+00,2.33E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.33E-01,0.00E+00,2.67E+03,2.67E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,1.30E+01,1.35E+00
2,1,0,0,0,0,4,112,2.36E+03,4.20E+00,4.20E+00,2.96E+03,2.53E+01,2.69E+03,1.10E+01,0.00E+00,0.00E+00,0.00E+00,2.69E+03,0,1.10E+01,7.33E-02,1.43E+10,0.00E+00,2.36E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.27E-01,0.00E+00,2.69E+03,2.69E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,1.24E+01,1.42E+00
2,1,0,0,0,0,4,112,2.39E+03,4.20E+00,4.20E+00,2.82E+03,2.41E+01,2.72E+03,1.11E+01,0.00E+00,0.00E+00,0.00E+00,2.72E+03,0,1.11E+01,7.33E-02,1.44E+10,0.00E+00,2.39E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.21E-01,0.00E+00,2.72E+03,2.72E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,1.19E+01,1.49E+00
2,1,0,0,0,0,4,112,2.42E+03,4.20E+00,4.20E+00,2.68E+03,2.29E+01,2.74E+03,1.12E+01,0.00E+00,0.00E+00,0.00E+00,2.74E+03,0,1.12E+01,7.33E-02,1.45E+10,0.00E+00,2.42E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.15E-01,0.00E+00,2.74E+03,2.74E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,1.13E+01,1.57E+00
2,1,0,0,0,0,4,112,2.45E+03,4.20E+00,4.20E+00,2.54E+03,2.17E+01,2.76E+03,1.13E+01,0.00E+00,0.00E+00,0.00E+00,2.76E+03,0,1.13E+01,7.33E-02,1.46E+10,0.00E+00,2.45E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.10E-01,0.00E+00,2.76E+03,2.76E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,1.07E+01,1.65E+00
2,1,0,0,0,0,4,112,2.48E+03,4.20E+00,4.20E+00,2.40E+03,2.06E+01,2.78E+03,1.14E+01,0.00E+00,0.00E+00,0.00E+00,2.78E+03,0,1.13E+01,7.33E-02,1.47E+10,0.00E+00,2.48E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.05E-01,0.00E+00,2.78E+03,2.78E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,1.01E+01,1.75E+00
2,1,0,0,0,0,4,112,2.51E+03,4.20E+00,4.20E+00,2.27E+03,1.94E+01,2.80E+03,1.15E+01,0.00E+00,0.00E+00,0.00E+00,2.80E+03,0,1.14E+01,7.33E-02,1.48E+10,0.00E+00,2.51E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.00E-01,0.00E+00,2.80E+03,2.80E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,9.52E+00,1.85E+00
2,1,0,0,0,0,4,112,2.54E+03,4.20E+00,4.20E+00,2.13E+03,1.83E+01,2.82E+03,1.16E+01,0.00E+00,0.00E+00,0.00E+00,2.82E+03,0,1.15E+01,7.33E-02,1.49E+10,0.00E+00,2.54E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.95E-01,0.00E+00,2.82E+03,2.82E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,8.95E+00,1.97E+00
2,1,0,0,0,0,4,112,2.57E+03,4.20E+00,4.20E+00,2.00E+03,1.72E+01,2.84E+03,1.16E+01,0.00E+00,0.00E+00,0.00E+00,2.84E+03,0,1.16E+01,7.33E-02,1.50E+10,0.00E+00,2.57E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.91E-01,0.00E+00,2.84E+03,2.84E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,8.40E+00,2.10E+00
2,1,0,0,0,0,4,112,2.60E+03,4.20E+00,4.20E+00,1.88E+03,1.61E+01,2.85E+03,1.17E+01,0.00E+00,0.00E+00,0.00E+00,2.85E+03,0,1.16E+01,7.33E-02,1.51E+10,0.00E+00,2.60E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.87E-01,0.00E+00,2.85E+03,2.85E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,7.88E+00,2.24E+00
2,1,0,0,0,0,4,112,2.63E+03,4.20E+00,4.20E+00,1.75E+03,1.51E+01,2.87E+03,1.18E+01,0.00E+00,0.00E+00,0.00E+00,2.87E+03,0,1.17E+01,7.33E-02,1.52E+10,0.00E+00,2.63E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.83E-01,0.00E+00,2.87E+03,2.87E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,7.36E+00,2.40E+00
